gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1884906108																	PreservedSpecimen				190																																														1979	4	17																Ghana	GHA	Eastern			Suhum Mfranta																																																																				Cynometra megalophylla Harms								Plantae					Caesalpinaceae														Twi:Ataa/Ahwirewa; Ga:Nkronya				
1884906107																	PreservedSpecimen				139																																														2001	7	31																Ghana	GHA	Volta																																																																							Euphorbia hirta Linn								Plantae					Euphorbiaceae																		
1884906106																	PreservedSpecimen				140																																														2010	1	7																Ghana	GHA																																																																								Manihot esculentus								Plantae					Euphorbiaceae																		
1884906105																	PreservedSpecimen				181																																														1991	2	18																Ghana	GHA	Eastern																																																																							Cassia alata Linn								Plantae					Caesalpinaceae														Twi:_semp_				
1884906104																	PreservedSpecimen				197																																														2010	3	16																Ghana	GHA	Eastern																																																																							Cassia alata Linn								Plantae					Caesalpinaceae														Twi:Deak/Tamnua;Ewe:Agbobladzoe;Ga:Bayisa				
1884906103																	PreservedSpecimen				212																																														1975	8	12																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Albizia zygia Macbride ( syn. Albizia brownei Oliv.)								Plantae					Mimosaceae														Twi:_kro;Ewe:Kulo,Xeyi; Fante:Akos; Ga: L_dza Kwo				
1884906102																	PreservedSpecimen				156																																														2003	11	19																Ghana	GHA	Accra																																																																							Elaeophorbia  drupifera Stapt								Plantae					Euphorbiaceae																		
1884906101																	PreservedSpecimen				184																																														2010	1	7																Ghana	GHA																																																																								Griffonia simplicifolia (Vahl ex Dc) Baill								Plantae					Caesalpinaceae														Twi: Kagya; Ewe; Gbogbotri; Ga:Kanya				
1884906100																	PreservedSpecimen				191																																														1975	6	14																Ghana	GHA	Volta			Akwamu- Anyansu																																																																				Talbotiella gentii Hutch & Greenway								Plantae					Caesalpinaceae														Twi: Ntakorowa				
1884906099																	PreservedSpecimen				205																																														1993	9	30																Ghana	GHA	Eastern			between Somanya and Agomeda																																																																				Dichrostachys glomerata (Forsk )Chior								Plantae					Mimosaceae														Twi:Akyekyere- Besi/Osupampam; Ga: Kaat_o; Ewe: Tremeteo; Hausa:Dundu				
1884906098																	PreservedSpecimen				202																																														1991	7	16																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Hymeostegia afzelii Harms								Plantae					Caesalpinaceae														Twi:Nkuronyan				
1884906097																	PreservedSpecimen				146																																														1991	8	25																Ghana	GHA	Eastern			Mampong Aboretum																																																																				Malbtus oppositifolius (Geisel) Muell. Arg.								Plantae					Euphorbiaceae														Twi:_satadua/Nyanforowa; Ewe:Sr_ti(Awuna) Akati; Ga:T_t__dua; Nzima:Puampa aheleba				
1884906096																	PreservedSpecimen				154																																														1976	4	24																Ghana	GHA				Bladjai																																																																				Bridelia ferruginea Benth								Plantae					Euphorbiaceae														Twi:_pam Fufuo/ Sareso _paae;Ewe:Huh_e				
1884906095																	PreservedSpecimen				142																																														2009	1	29																Ghana	GHA	Eastern			Begoro Forest																																																																				Pycnocoma macrophylla Benth.								Plantae					Euphorbiaceae														Twi:Kofie-Kofie				
1884906094																	PreservedSpecimen				180																																														1991	2	18																Ghana	GHA	Eastern			Mampong Aboretum																																																																				Cassia podocarpa Guill & Perr								Plantae					Caesalpinaceae														Twi:_semp_-nini/Peagoro,Sare-so _semp_				
1884906093																	PreservedSpecimen				170																																														1991	3	14																Ghana	GHA	Accra			Achimota Forest																																																																				Cassia sieberiana (DC.)								Plantae					Caesalpinaceae														Twi: potor_dom/_kwo/Ankok_bewu; Ewe: Gagemagati				
1884906092																	PreservedSpecimen				177																																														1990	11	29																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Cassia rotendifolia pers								Plantae					Caesalpinaceae																		
1884906091																	PreservedSpecimen				138																																														1994	7	10																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Euphorbia hirta Linn								Plantae					Euphorbiaceae																		
1884906090																	PreservedSpecimen				115																																														2009	7	24																Ghana	GHA	Eastern			Mamfe-Larteh																																																																				Sida acuta								Plantae					Malvaceae																		
1884906089																	PreservedSpecimen				157																																														1993	11	20																Ghana	GHA	Eastern			Amanokrom- Akwapem																																																																				Ricinus communis Linn								Plantae					Euphorbiaceae														Twi:Adeden-nkruma;Ewe:Dzegbele/Dzongbale; Fante:Adeden-nkruma;Ga:Adeden-nkruma				
1884906088																	PreservedSpecimen				189																																														1990	11	19																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Cassia hirsuta Linn								Plantae					Caesalpinaceae																		
