gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1884906087				CC_BY_4_0													PRESERVED_SPECIMEN				113																		PRESENT																							2010-03-04		63	63	2010	3	4												AFRICA				GH	Volta			Ho-Tsito road																																																												Grewia mollis Juss.								Plantae	Tracheophyta	Magnoliopsida	Malvales		Malvaceae				Grewia	Grewia			mollis			SPECIES				ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:52.029Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	4261595	4261595	6	7707728	220	941	6685	3152078		4261595	Grewia mollis	Grewia mollis Juss.	Grewia mollis		EML	2024-01-24T20:29:52.029Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906086				CC_BY_4_0													PRESERVED_SPECIMEN				169																		PRESENT																							2010-03-24		83	83	2010	3	24												AFRICA				GH	Volta			Ho-Tsito road																																																												Cassia sieberiana DC.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Cassia	Cassia			sieberiana			SPECIES		Twi: potor_dom/_kwo; Ewe: Gagemagati		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:58.965Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5357182	5357182	6	7707728	220	1370	5386	2963414		5357182	Cassia sieberiana	Cassia sieberiana DC.	Cassia sieberiana (DC.)		EML	2024-01-24T20:29:58.965Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906085				CC_BY_4_0													PRESERVED_SPECIMEN				159																		PRESENT																							1991-01-03		3	3	1991	1	3												AFRICA				GH	Eastern			Mampong Aboretum																																																												Alchornea cordifolia (Schumach. & Thonn.) Müll.Arg.								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae				Alchornea	Alchornea			cordifolia			SPECIES		Twi:_gyama/Agyama;Ewe:Ahome,Avovl_;Nzima:Gyeka		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:58.248Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	3055371	3055371	6	7707728	220	1414	4691	3055345		3055371	Alchornea cordifolia	Alchornea cordifolia (Schumach. & Thonn.) Müll.Arg.	Alchornea cordifolia (Schum & Thonn) Muell. Arg		EML	2024-01-24T20:29:58.248Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906084				CC_BY_4_0													PRESERVED_SPECIMEN				192																		PRESENT																							2010-03-16		75	75	2010	3	16												AFRICA				GH																																																																Cassia hirsuta L.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Senna	Cassia			hirsuta			SPECIES				SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:30:00.792Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5354453	2958100	6	7707728	220	1370	5386	2956904		2958100	Senna hirsuta	Senna hirsuta (L.) H.S.Irwin & Barneby	Cassia hirsuta Linn		EML	2024-01-24T20:30:00.792Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906083				CC_BY_4_0													PRESERVED_SPECIMEN				166																		PRESENT																							1993-07-15		196	196	1993	7	15												AFRICA				GH	Eastern			Mampong Aboretum																																																												Phyllanthus muellerianus (Kuntze) Exell								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Phyllanthaceae				Phyllanthus	Phyllanthus			muellerianus			SPECIES		Twi:Awob_		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:58.859Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	5381223	5381223	6	7707728	220	1414	8807	3061139		5381223	Phyllanthus muellerianus	Phyllanthus muellerianus (Kuntze) Exell	Phyllanthus muellerianus (O.ktze) Ex ell		EML	2024-01-24T20:29:58.859Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906082				CC_BY_4_0													PRESERVED_SPECIMEN				153																		PRESENT																							1977-08-10		222	222	1977	8	10												AFRICA				GH	Eastern			Akosombo Port																																																												Pycnocoma cornuta Müll.Arg.								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae				Pycnocoma	Pycnocoma			cornuta			SPECIES		Twi:Ak_fi kofi/K_fie K_fie;Ewe:Ahl_ef_ti		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.860Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY		false	false	3073858	3073858	6	7707728	220	1414	4691	3073842		3073858	Pycnocoma cornuta	Pycnocoma cornuta Müll.Arg.	Pycncoma cornnta Muell. Arg		EML	2024-01-24T20:29:57.860Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906081				CC_BY_4_0													PRESERVED_SPECIMEN				134																		PRESENT																							2005-09-08		251	251	2005	9	8												AFRICA				GH	Eastern			Okyihyee Near Jekiti																																																												Croton membranaceus Müll.Arg.								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae				Croton	Croton			membranaceus			SPECIES		Ga: Bukor		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:55.565Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	3059708	3059708	6	7707728	220	1414	4691	3057454		3059708	Croton membranaceus	Croton membranaceus Müll.Arg.	Croton membranaceus (Linn)		EML	2024-01-24T20:29:55.565Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906080				CC_BY_4_0													PRESERVED_SPECIMEN				163																		PRESENT																							1991-01-28		28	28	1991	1	28												AFRICA				GH	Eastern			Ayikumah near Agomeda																																																												Croton membranaceus Müll.Arg.								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae				Croton	Croton			membranaceus			SPECIES				ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:58.666Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	3059708	3059708	6	7707728	220	1414	4691	3057454		3059708	Croton membranaceus	Croton membranaceus Müll.Arg.	Croton membranaceus Mill. Arg.		EML	2024-01-24T20:29:58.666Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906079				CC_BY_4_0													PRESERVED_SPECIMEN				151																		PRESENT																							1990-12-10		344	344	1990	12	10												AFRICA				GH	Eastern			Mampong Akwapem																																																												Phyllanthus fraternus subsp. togoensis Jean F.Brunel & J.P.Roux								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Phyllanthaceae				Phyllanthus	Phyllanthus			fraternus	togoensis		SUBSPECIES		Twi:Awomma agu wakyi		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.680Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5381499	5381498	6	7707728	220	1414	8807	3061139		5381498	Phyllanthus fraternus	Phyllanthus fraternus G.L.Webster	Phyllanthus fraternus var togoensis Brund & Roux (syn.P.niruri Linn)		EML	2024-01-24T20:29:57.680Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									
1884906078				CC_BY_4_0													PRESERVED_SPECIMEN				182																		PRESENT																							1975-01-03		3	3	1975	1	3												AFRICA				GH	Eastern			Agomeda-Somanya Road																																																												Plantae								Plantae																KINGDOM		Twi:Opitipata/Otokotaka/_konom_n_n; Ewe: Klo; Ga: Otokotaka		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:30:00.126Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	6	6	6									Plantae	Pileostigna thonningii (Schum) (syn. Bauhinia thonningii K.Sehum)		EML	2024-01-24T20:30:00.126Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906077				CC_BY_4_0													PRESERVED_SPECIMEN				152																		PRESENT																							1991-05-14		134	134	1991	5	14												AFRICA				GH	Eastern			Mampong Akwapem																																																												Discoglypremna caloneura (Pax) Prain								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae				Discoglypremna	Discoglypremna			caloneura			SPECIES		Twi:Fr_fr_ta/Ofretetre/Hotoro/Nomanomagyama		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.793Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY		false	false	3070825	3070825	6	7707728	220	1414	4691	3070824		3070825	Discoglypremna caloneura	Discoglypremna caloneura (Pax) Prain	Discoglyprema caloneura (Pax) Prain		EML	2024-01-24T20:29:57.793Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906076				CC_BY_4_0													PRESERVED_SPECIMEN				122																		PRESENT																							1975-07-28		209	209	1975	7	28												AFRICA				GH	Eastern			Adukrom																																																												Gossypium L.								Plantae	Tracheophyta	Magnoliopsida	Malvales		Malvaceae				Gossypium	Gossypium						GENUS		Twi: Asawa; Ewe:Detidz_; Fante: Assafa; Ga: Odonti		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:53.507Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	3152652	3152652	6	7707728	220	941	6685	3152652				Gossypium L.	Gossypium spp. Linn ( Syn. Gossypium Africanum)		EML	2024-01-24T20:29:53.507Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906075				CC_BY_4_0													PRESERVED_SPECIMEN				149																		PRESENT																							2010-03-24		83	83	2010	3	24												AFRICA				GH																																																																Phyllanthus fraternus subsp. togoensis Jean F.Brunel & J.P.Roux								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Phyllanthaceae				Phyllanthus	Phyllanthus			fraternus	togoensis		SUBSPECIES		Twi:Awomma agu wakyi		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.056Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5381499	5381498	6	7707728	220	1414	8807	3061139		5381498	Phyllanthus fraternus	Phyllanthus fraternus G.L.Webster	Phyllanthus fraternus var togoensis		EML	2024-01-24T20:29:57.056Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									
1884906074				CC_BY_4_0													PRESERVED_SPECIMEN				145																		PRESENT																							1994-05-16		136	136	1994	5	16												AFRICA				GH	Eastern			Mampong Aboretum																																																												Mallotus oppositifolius (Geiseler) Müll.Arg.								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae				Mallotus	Mallotus			oppositifolius			SPECIES		Twi:_satadua/Nyanforowa; Ewe:Sr_ti(Awuna) Akati; Ga:T_t__dua; Nzima:Puampa aheleba		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:56.780Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY		false	false	5378557	5378557	6	7707728	220	1414	4691	3062330		5378557	Mallotus oppositifolius	Mallotus oppositifolius (Geiseler) Müll.Arg.	Malbtus oppositifolius (Geisel) Muell. Arg.		EML	2024-01-24T20:29:56.780Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906073				CC_BY_4_0													PRESERVED_SPECIMEN				179																		PRESENT																							1993-02-02		33	33	1993	2	2												AFRICA				GH	Accra			Achimota, around the golf park																																																												Erythrophleum suaveolens (Guill. & Perr.) Brenan								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Erythrophleum	Erythrophleum			suaveolens			SPECIES				ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:59.715Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	2971196	2971196	6	7707728	220	1370	5386	7587179		2971196	Erythrophleum suaveolens	Erythrophleum suaveolens (Guill. & Perr.) Brenan	Erythrophleum suaveolens (Syn. E. guineensis)		EML	2024-01-24T20:29:59.715Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906072				CC_BY_4_0													PRESERVED_SPECIMEN				128																		PRESENT																							1979-01-10		10	10	1979	1	10												AFRICA				GH	Eastern			Ayikuma																																																												Balanites aegyptiaca (L.) Delile								Plantae	Tracheophyta	Magnoliopsida	Zygophyllales		Zygophyllaceae				Balanites	Balanites			aegyptiaca			SPECIES		Ewe: Degartis mene  ( Gongogwa)		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:54.582Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5421115	5421115	6	7707728	220	7219293	2394	3189897		5421115	Balanites aegyptiaca	Balanites aegyptiaca (L.) Delile	Balanites aegyptiaca ( Linn) Del.		EML	2024-01-24T20:29:54.582Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906071				CC_BY_4_0													PRESERVED_SPECIMEN				150																		PRESENT																							1995-07-15		196	196	1995	7	15												AFRICA				GH																																																																Phyllanthus fraternus subsp. togoensis Jean F.Brunel & J.P.Roux								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Phyllanthaceae				Phyllanthus	Phyllanthus			fraternus	togoensis		SUBSPECIES		Twi:Awomma agu wakyi		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.421Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5381499	5381498	6	7707728	220	1414	8807	3061139		5381498	Phyllanthus fraternus	Phyllanthus fraternus G.L.Webster	Phyllanthus fraternus var togoensis Brund & Roux (syn.P.niruri Linn)		EML	2024-01-24T20:29:57.421Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									
1884906070				CC_BY_4_0													PRESERVED_SPECIMEN				118																		PRESENT																							1990-10-10		283	283	1990	10	10												AFRICA				GH	Eastern			Mampong Akwapem																																																												Sida cordata (Burm.fil.) Borss.Waalk.								Plantae	Tracheophyta	Magnoliopsida	Malvales		Malvaceae				Sida	Sida			cordata			SPECIES		Twi:Abafanduru		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:52.815Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	5406739	5406739	6	7707728	220	941	6685	3152100		5406739	Sida cordata	Sida cordata (Burm.fil.) Borss.Waalk.	Sida cordata (Syn. Veronia folia )		EML	2024-01-24T20:29:52.815Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906069				CC_BY_4_0													PRESERVED_SPECIMEN				124																		PRESENT																							2009-02-12		43	43	2009	2	12												AFRICA				GH	Eastern			Anum																																																												Ceiba pentandra (L.) Gaertn.								Plantae	Tracheophyta	Magnoliopsida	Malvales		Malvaceae				Ceiba	Ceiba			pentandra			SPECIES				ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:53.852Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5406697	5406697	6	7707728	220	941	6685	3152218		5406697	Ceiba pentandra	Ceiba pentandra (L.) Gaertn.	Ceiba pentandra		EML	2024-01-24T20:29:53.852Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906068				CC_BY_4_0													PRESERVED_SPECIMEN				132																		PRESENT																							1978-12-27		361	361	1978	12	27												AFRICA				GH	Eastern			Mmapong Akwapem																																																												Mareya micrantha (Benth.) Müll.Arg.								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae				Mareya	Mareya			micrantha			SPECIES		Twi: Odubrafo		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:55.359Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	3055859	3055859	6	7707728	220	1414	4691	3055856		3055859	Mareya micrantha	Mareya micrantha (Benth.) Müll.Arg.	Mareya micrantha (Benth) Much. Avg		EML	2024-01-24T20:29:55.359Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906067				CC_BY_4_0													PRESERVED_SPECIMEN				158																		PRESENT																							1975-01-16		16	16	1975	1	16												AFRICA				GH	Eastern			Aburi- Nsawam Road																																																												Bridelia micrantha (Hochst.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Phyllanthaceae				Bridelia	Bridelia			micrantha			SPECIES		Twi:_pampotopropo/_pam;Ewe:Mible		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:58.186Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY		false	false	3076142	3076142	6	7707728	220	1414	8807	7729911		3076142	Bridelia micrantha	Bridelia micrantha (Hochst.) Baill.	Beidelia micrantha (Hochst) Baill		EML	2024-01-24T20:29:58.186Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906066				CC_BY_4_0													PRESERVED_SPECIMEN				106																		PRESENT																							2010				2010														AFRICA				GH				\\\																																																												Triumfetta cordifolia A.Rich.								Plantae	Tracheophyta	Magnoliopsida	Malvales		Malvaceae				Triumfetta	Triumfetta			cordifolia			SPECIES		Ewe:Kakalito		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:51.331Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	3152073	3152073	6	7707728	220	941	6685	3152064		3152073	Triumfetta cordifolia	Triumfetta cordifolia A.Rich.	Triumfetta cordifolia A.Rich		EML	2024-01-24T20:29:51.331Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906065				CC_BY_4_0													PRESERVED_SPECIMEN				155																		PRESENT																							1972-08-23		236	236	1972	8	23												AFRICA				GH																																																																Elaeophorbia drupifera (Thonn.) Stapf								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae				Euphorbia	Elaeophorbia			drupifera			SPECIES		Twi:Akane/Ditto;Dangme:Tulo;Ewe:Tredzo;Fante:Kankan;Ga:Tunyo;Nzima:Benyibole-Baka		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.962Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	3069668	3069665	6	7707728	220	1414	4691	11397237		3069665	Euphorbia drupifera	Euphorbia drupifera Thonn.	Elaeophorbia  drupifera Stapt		EML	2024-01-24T20:29:57.962Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906064				CC_BY_4_0													PRESERVED_SPECIMEN				164																		PRESENT																							1988-12-23		358	358	1988	12	23												AFRICA				GH																																																																Tragia benthamii Baker								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae				Tragia	Tragia			benthamii			SPECIES		Twi:Nsasonso		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:58.727Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	3061791	3061791	6	7707728	220	1414	4691	3061520		3061791	Tragia benthamii	Tragia benthamii Baker	Tragia benthami Bak (Syn.T.cordifolia Benth.		EML	2024-01-24T20:29:58.727Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906063				CC_BY_4_0													PRESERVED_SPECIMEN				144																		PRESENT																							2017-10-11		284	284	2017	10	11												AFRICA				GH	Eastern			Mampong Aboretum																																																												Mallotus oppositifolius (Geiseler) Müll.Arg.								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae				Mallotus	Mallotus			oppositifolius			SPECIES		Twi:_satadua/Nyanforowa; Ewe:Sr_ti(Awuna) Akati; Ga:T_t__dua; Nzima:Puampa aheleba		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:56.767Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY		false	false	5378557	5378557	6	7707728	220	1414	4691	3062330		5378557	Mallotus oppositifolius	Mallotus oppositifolius (Geiseler) Müll.Arg.	Malbtus oppositifolius (Geisel) Muell. Arg.		EML	2024-01-24T20:29:56.767Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906062				CC_BY_4_0													PRESERVED_SPECIMEN				125																		PRESENT																							1976-07-22		204	204	1976	7	22												AFRICA				GH	Eastern			Mampong Akwapem																																																												Bombax buonopozense Beauverd								Plantae	Tracheophyta	Magnoliopsida	Malvales		Malvaceae				Bombax	Bombax			buonopozense			SPECIES		Twi: Akonk_re_/ Okudono/Okoo		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:54.235Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	4073599	4073599	6	7707728	220	941	6685	2874861		4073599	Bombax buonopozense	Bombax buonopozense Beauverd	Bombax buonopozense P. Beauv ( Syn. Bombax flammeum Ulbr)		EML	2024-01-24T20:29:54.235Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906061				CC_BY_4_0													PRESERVED_SPECIMEN				116																		PRESENT																							1977-06-10		161	161	1977	6	10												AFRICA				GH	Eastern			Akosombo hill top near the harbour																																																												Sida urens L.								Plantae	Tracheophyta	Magnoliopsida	Malvales		Malvaceae				Sida	Sida			urens			SPECIES				ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:52.443Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5406763	5406763	6	7707728	220	941	6685	3152100		5406763	Sida urens	Sida urens L.	Sida urens Linn		EML	2024-01-24T20:29:52.443Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906060				CC_BY_4_0													PRESERVED_SPECIMEN				148																		PRESENT																							2010-10-20		293	293	2010	10	20												AFRICA				GH	Eastern			Ayikuma arboretum																																																												Euphorbiaceae								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae											FAMILY				ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.017Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	4691	4691	6	7707728	220	1414	4691					Euphorbiaceae	Phyllantus nururi Var amarus		EML	2024-01-24T20:29:57.017Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906059				CC_BY_4_0													PRESERVED_SPECIMEN				112																		PRESENT																							2009-04-03		93	93	2009	4	3												AFRICA				GH	Eastern			Adawso Farm																																																												Grewia carpinifolia Juss.								Plantae	Tracheophyta	Magnoliopsida	Malvales		Malvaceae				Grewia	Grewia			carpinifolia			SPECIES		Twi:Sono mparew/Ntabuna; Ewe: Gagaligi/Kakalike		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:51.925Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	4260786	4260786	6	7707728	220	941	6685	3152078		4260786	Grewia carpinifolia	Grewia carpinifolia Juss.	Grewia carpinifolia Juss		EML	2024-01-24T20:29:51.925Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
